id,number,color,rank,3,tank_id,tank_name,tourney_id
2977,3,orange,captain,,9246,Sarah Kerrigan,120
2978,4,purple,captain,,6281,Battlefield-5,120
2979,5,red,captain,,7985,World,120
2980,6,red,captain,,9287,minion,120
2981,7,blue,captain,,9057,VII-MARCUS MAXIMUS,120
2982,8,orange,captain,,7352,-Boa constrictoR-,120
2983,9,orange,captain,,4465,the FALLING star,120
2984,10,purple,captain,,6286,-Black mambA-,120
2985,11,red,captain,,8174,-LanceheaD-,120
2986,12,orange,captain,,8941,XI-SGTMAJ DAN DALY,120
2987,13,blue,lieutenant,,8928,II-KING ARTHUR,120
2988,14,blue,lieutenant,,3644,Jordann,120
2989,15,blue,lieutenant,,9285,Itchy,120
2990,16,purple,lieutenant,,9173,RESPONSE,120
2991,17,purple,lieutenant,,3224,Colin Mochrie,120
2992,18,purple,lieutenant,,9156,Omega Supreme,120
2993,19,blue,lieutenant,,9279,HATRED,120
2994,20,orange,lieutenant,,6901,ALLSTAR41,120
2995,21,blue,lieutenant,,8813,-iTi-,120
2996,22,blue,lieutenant,,6637,-Gaboon vipeR-,120
2997,23,red,lieutenant,,9252,Oddjob,120
2998,24,red,sergeant,,9132,Beard,120
2999,25,red,sergeant,,555,Vapor,120
3000,1,orange,captain,,9216,Miranda Frost,122
3001,2,orange,captain,,3486,Majestic,122
3002,3,purple,captain,,9446,adjudicator,122
3003,4,red,captain,,3224,Colin Mochrie,122
3004,5,blue,captain,,4462,Battlefield-2,122
3005,6,purple,lieutenant,,4126,Ayrton Senna,122
3006,7,blue,lieutenant,,540,HONOR,122
3007,8,red,lieutenant,,9389,Sujo,122
3008,9,purple,lieutenant,,8542,INFILTRATION,122
3009,10,blue,lieutenant,,8348,Reknat,122
3010,11,blue,lieutenant,,9304,Dr Julius No,122
3011,12,purple,lieutenant,,9445,Despicable mE,122
3012,13,purple,lieutenant,,6286,-Black mambA-,122
3013,14,red,lieutenant,,8174,-LanceheaD-,122
3014,15,orange,lieutenant,,9443,GUSTO,122
3015,16,purple,lieutenant,,1774,antdoggg,122
3016,17,blue,lieutenant,,9424,Flash Point,122
3017,18,orange,lieutenant,,9156,Omega Supreme,122
3018,19,blue,lieutenant,,7961,expeallidocious,122
3019,20,orange,lieutenant,,8929,I-GENGHIS KHAN,122
3020,21,purple,lieutenant,,9013,PRUDENCE,122
3021,22,purple,lieutenant,,8988,KrazYJames420,122
3022,23,orange,sergeant,,3063,Roxicodone,122
3023,24,red,sergeant,,9016,V-SGT ALVIN YORK,122
3024,25,orange,sergeant,,8144,Battlefield-4,122
3025,1,blue,major,,540,HONOR,123
3026,2,blue,captain,,9337,Amon,123
3027,3,purple,captain,,9271,Mephisto,123
3028,4,blue,captain,,5904,Future Sequence,123
3029,5,blue,captain,,5137,Selecao Brasileira,123
3030,6,blue,captain,,8174,-LanceheaD-,123
3031,7,red,captain,,9478,Masamune,123
3032,8,purple,captain,,9118,IX-SUN TZU,123
3033,9,blue,captain,,9010,-Shawn Michaels-,123
3034,10,purple,lieutenant,,8542,INFILTRATION,123
3035,11,purple,lieutenant,,3644,Jordann,123
3036,12,orange,lieutenant,,9305,Optimistic Realist,123
3037,13,blue,lieutenant,,8348,Reknat,123
3038,14,purple,lieutenant,,555,Vapor,123
3039,15,red,lieutenant,,9386,-VanitY ManN-,123
3040,16,purple,lieutenant,,9426,King,123
3041,17,orange,lieutenant,,8936,BuLLeTProoF,123
3042,18,purple,lieutenant,,7352,-Boa constrictoR-,123
3043,19,red,lieutenant,,9430,Snow Falls In Winter,123
3044,20,orange,lieutenant,,9477,Water Bottle,123
3045,21,blue,lieutenant,,8934,VI-JULIUS CAESAR,123
3046,22,red,lieutenant,,9057,VII-MARCUS MAXIMUS,123
3047,23,orange,lieutenant,,7961,expeallidocious,123
3048,24,red,lieutenant,,2080,Kaiju,123
3049,25,purple,lieutenant,,9016,V-SGT ALVIN YORK,123
3050,1,red,major,,9578,Thats Unnecessary,124
3051,2,red,major,,9573,-fLeSH cONsUMptIOn-,124
3052,3,red,captain,,9426,King,124
3053,4,orange,captain,,9266,Elektra King,124
3054,5,red,captain,,9572,Battlefield-12,124
3055,6,blue,captain,,9487,battosai,124
3056,7,red,captain,,6286,-Black mambA-,124
3057,8,red,lieutenant,,9099,on Fire,124
3058,9,purple,lieutenant,,8174,-LanceheaD-,124
3059,10,orange,lieutenant,,9507,DRAGON,124
3060,11,purple,lieutenant,,9441,XIII-MAHATMA GANDHI,124
3061,12,orange,lieutenant,,8461,Veni Vidi Vici,124
3062,13,purple,lieutenant,,3644,Jordann,124
3063,14,orange,lieutenant,,9567,Vector,124
3064,15,red,lieutenant,,9344,Azmodan,124
3065,16,purple,lieutenant,,9016,V-SGT ALVIN YORK,124
3066,17,blue,lieutenant,,7352,-Boa constrictoR-,124
3067,18,purple,lieutenant,,9440,What is a tournament,124
3068,19,red,lieutenant,,9280,Mr Hyde,124
3069,20,purple,lieutenant,,9156,Omega Supreme,124
3070,21,blue,lieutenant,,9366,Number 1,124
3071,22,orange,lieutenant,,9309,USS Tiger Tank,124
3072,23,orange,lieutenant,,8941,XI-SGTMAJ DAN DALY,124
3073,24,purple,lieutenant,,8173,-CopperheaD-,124
3074,25,red,lieutenant,,9029,Jacked Fibraz,124
3075,1,red,major,,9649,Hearts and Minds,125
3076,2,orange,captain,,9487,battosai,125
3077,3,orange,captain,,9479,Speed,125
3078,4,blue,captain,,9386,-VanitY ManN-,125
3079,5,orange,captain,,5904,Future Sequence,125
3080,6,purple,captain,,9648,LIZARD,125
3081,7,purple,captain,,9644,bLue pYrAmid,125
3082,8,red,lieutenant,,9651,Red Carpet,125
3083,9,red,lieutenant,,9112,commander qq,125
3084,10,purple,lieutenant,,9426,King,125
3085,11,blue,lieutenant,,7961,expeallidocious,125
3086,12,red,lieutenant,,9507,DRAGON,125
3087,13,orange,lieutenant,,7522,FREEDOM,125
3088,14,blue,lieutenant,,9084,Arbor,125
3089,15,blue,lieutenant,,7352,-Boa constrictoR-,125
3090,16,purple,lieutenant,,8185,SORROW,125
3091,17,red,lieutenant,,9650,County Jail,125
3092,18,purple,lieutenant,,9462,ONLYUSEMESINGLES,125
3093,19,blue,sergeant,,9016,V-SGT ALVIN YORK,125
3094,20,purple,sergeant,,9413,Schlav,125
3095,21,red,sergeant,,8941,XI-SGTMAJ DAN DALY,125
3096,22,blue,corporal,,9639,ARC ANGEL,125
3097,23,blue,corporal,,9437,Resistance,125
3098,24,red,corporal,,1,red-1,125
3099,25,red,corporal,,2,red-2,125
3100,1,purple,captain,,3644,Jordann,127
3101,2,red,captain,,6634,ApplE JuicE,127
3102,3,orange,captain,,8174,-LanceheaD-,127
3103,4,purple,captain,,9774,Glide,127
3104,5,blue,captain,,9776,IBP,127
3105,6,orange,lieutenant,,8595,Natalia Romanova,127
3106,7,blue,lieutenant,,8801,Imperial,127
3107,8,orange,lieutenant,,9102,Battlefield-6,127
3108,9,purple,lieutenant,,9721,Darth Decimus,127
3109,10,orange,lieutenant,,8348,Reknat,127
3110,11,red,lieutenant,,4548,Incontinent Beaver,127
3111,12,blue,lieutenant,,8928,II-KING ARTHUR,127
3112,13,red,lieutenant,,8785,Hummer,127
3113,14,red,lieutenant,,9386,-VanitY ManN-,127
3114,15,purple,lieutenant,,9792,Brigadier Eliminator,127
3115,16,purple,lieutenant,,5137,Selecao Brasileira,127
3116,17,red,lieutenant,,9132,Beard,127
3117,18,purple,lieutenant,,9082,THE KNIGHT,127
3118,19,red,lieutenant,,780,Devil-Spawn,127
3119,20,orange,lieutenant,,6286,-Black mambA-,127
3120,21,orange,lieutenant,,9389,Sujo,127
3121,22,purple,lieutenant,,8941,XI-SGTMAJ DAN DALY,127
3122,23,purple,lieutenant,,9773,Worlds and Dreams,127
3123,24,blue,lieutenant,,8729,BuBBa Gump,127
3124,25,blue,lieutenant,,9084,Arbor,127
3125,1,purple,major,,8595,Natalia Romanova,128
3126,2,purple,major,,9835,Turn,128
3127,3,orange,major,,9112,commander qq,128
3128,4,purple,major,,4548,Incontinent Beaver,128
3129,5,orange,major,,6901,ALLSTAR41,128
3130,6,orange,major,,9833,a SEMBLANCE of LIFE,128
3131,7,blue,major,,9691,Sunstorm,128
3132,8,purple,captain,,5605,Mercedes,128
3133,9,orange,captain,,9507,DRAGON,128
3134,10,purple,captain,,9412,Yea Baby,128
3135,11,red,captain,,9156,Omega Supreme,128
3136,12,red,captain,,8988,KrazYJames420,128
3137,13,red,lieutenant,,9118,IX-SUN TZU,128
3138,14,blue,lieutenant,,9102,Battlefield-6,128
3139,15,blue,lieutenant,,8928,II-KING ARTHUR,128
3140,16,orange,lieutenant,,7352,-Boa constrictoR-,128
3141,17,blue,lieutenant,,9084,Arbor,128
3142,18,blue,lieutenant,,1062,Omega Red X,128
3143,19,red,lieutenant,,9392,Simple Jack,128
3144,20,orange,lieutenant,,8936,BuLLeTProoF,128
3145,21,orange,lieutenant,,9672,ReD HoT ChiLi PePPeR,128
3146,22,red,lieutenant,,5904,Future Sequence,128
3147,23,blue,lieutenant,,1893,noogie,128
3148,24,orange,lieutenant,,9721,Darth Decimus,128
3149,25,purple,lieutenant,,7729,-NoVa-,128
3150,1,purple,major,,9691,Sunstorm,129
3151,2,red,captain,,9973,Envy,129
3152,3,blue,captain,,9013,PRUDENCE,129
3153,4,orange,captain,,9923,Nitro,129
3154,5,blue,captain,,4548,Incontinent Beaver,129
3155,6,orange,captain,,9918,Manslaughter,129
3156,7,purple,captain,,9030,Ammo Thrower Evan,129
3157,8,orange,lieutenant,,9975,Dosetsu Tachibana,129
3158,9,blue,lieutenant,,9426,King,129
3159,10,orange,lieutenant,,9118,IX-SUN TZU,129
3160,11,orange,lieutenant,,9856,Jezus,129
3161,12,blue,lieutenant,,9016,V-SGT ALVIN YORK,129
3162,13,orange,lieutenant,,9721,Darth Decimus,129
3163,14,orange,lieutenant,,9798,AMBITION,129
3164,15,orange,lieutenant,,9459,Talgeese III,129
3165,16,purple,lieutenant,,9132,Beard,129
3166,17,purple,lieutenant,,9412,Yea Baby,129
3167,18,red,lieutenant,,9978,czarface,129
3168,19,red,lieutenant,,9976,Crimson Fury,129
3169,20,red,lieutenant,,9405,Inferno,129
3170,21,purple,lieutenant,,8173,-CopperheaD-,129
3171,22,blue,lieutenant,,9977,Mr Grimm,129
3172,23,blue,lieutenant,,9156,Omega Supreme,129
3173,24,blue,lieutenant,,6286,-Black mambA-,129
3174,25,purple,lieutenant,,9765,Cutthroat,129
3175,1,orange,major,,10002,Warthog,130
3176,2,red,major,,8338,M1 Abrams,130
3177,3,purple,major,,8770,-MichonnE-,130
3178,4,purple,captain,,9916,Thumper,130
3179,5,blue,captain,,9118,IX-SUN TZU,130
3180,6,purple,captain,,9476,ukrainian nightmare,130
3181,7,blue,captain,,9836,Fade,130
3182,8,orange,captain,,9030,Ammo Thrower Evan,130
3183,9,purple,captain,,9156,Omega Supreme,130
3184,10,red,captain,,8936,BuLLeTProoF,130
3185,11,orange,lieutenant,,9102,Battlefield-6,130
3186,12,red,lieutenant,,7345,ROYALTY,130
3187,13,purple,lieutenant,,7352,-Boa constrictoR-,130
3188,14,red,lieutenant,,555,Vapor,130
3189,15,blue,lieutenant,,9924,Dark Tooth,130
3190,16,blue,lieutenant,,9267,Auric Goldfinger,130
3191,17,purple,lieutenant,,573,Madvillain,130
3192,18,blue,lieutenant,,8243,Ready4Battle,130
3193,19,orange,lieutenant,,9765,Cutthroat,130
3194,20,red,lieutenant,,9957,USS Harry S Truman,130
3195,21,orange,lieutenant,,8988,KrazYJames420,130
3196,22,blue,sergeant,,5238,Snearboy,130
3197,23,orange,sergeant,,9362,WaterBaby,130
3198,24,purple,sergeant,,6286,-Black mambA-,130
3199,25,purple,sergeant,,8929,I-GENGHIS KHAN,130
3200,1,blue,captain,,9304,Dr Julius No,131
3201,2,blue,captain,,9405,Inferno,131
3202,3,blue,captain,,780,Devil-Spawn,131
3203,4,orange,captain,,10038,Ricochet,131
3204,5,blue,captain,,8348,Reknat,131
3205,6,purple,captain,,9156,Omega Supreme,131
3206,7,red,captain,,9392,Simple Jack,131
3207,8,orange,captain,,8934,VI-JULIUS CAESAR,131
3208,9,purple,captain,,7522,FREEDOM,131
3209,10,orange,captain,,9030,Ammo Thrower Evan,131
3210,11,blue,captain,,8102,elway007,131
3211,12,purple,captain,,8988,KrazYJames420,131
3212,13,purple,lieutenant,,9319,Sir Hugo Drax,131
3213,14,purple,lieutenant,,9657,The Heart Of Dixie,131
3214,15,orange,lieutenant,,5137,Selecao Brasileira,131
3215,16,red,lieutenant,,5605,Mercedes,131
3216,17,purple,lieutenant,,4396,Battlefield-1,131
3217,18,red,lieutenant,,10039,Deep Blue,131
3218,19,orange,lieutenant,,555,Vapor,131
3219,20,blue,lieutenant,,7352,-Boa constrictoR-,131
3220,21,purple,lieutenant,,9721,Darth Decimus,131
3221,22,orange,lieutenant,,8941,XI-SGTMAJ DAN DALY,131
3222,23,purple,lieutenant,,8459,Amor Vincit Omnia,131
3223,24,red,lieutenant,,10041,Articuno,131
3224,25,blue,lieutenant,,6108,SCaRLeT RaPToR,131
3225,1,purple,captain,,6281,Battlefield-5,132
3226,2,red,captain,,10122,BarQ,132
3227,3,purple,captain,,1432,Viper Katzman,132
3228,4,blue,captain,,9266,Elektra King,132
3229,5,red,captain,,8785,Hummer,132
3230,6,red,captain,,4548,Incontinent Beaver,132
3231,7,blue,captain,,9886,Judge Roy Snyder,132
3232,8,red,captain,,10121,Storm ND,132
3233,9,orange,captain,,9918,Manslaughter,132
3234,10,blue,captain,,9412,Yea Baby,132
3235,11,red,captain,,9721,Darth Decimus,132
3236,12,purple,lieutenant,,10124,Rainfall Likes The D,132
3237,13,purple,lieutenant,,9267,Auric Goldfinger,132
3238,14,blue,lieutenant,,9016,V-SGT ALVIN YORK,132
3239,15,purple,lieutenant,,8303,LEADERSHIP,132
3240,16,red,lieutenant,,10114,Extreme Violence,132
3241,17,red,lieutenant,,9507,DRAGON,132
3242,18,orange,lieutenant,,10123,Going For A Cup,132
3243,19,orange,lieutenant,,10120,superlative,132
3244,20,purple,lieutenant,,6637,-Gaboon vipeR-,132
3245,21,orange,lieutenant,,578,- Neptunium -,132
3246,22,blue,lieutenant,,8173,-CopperheaD-,132
3247,23,purple,lieutenant,,10126,Gengar,132
3248,24,blue,lieutenant,,9132,Beard,132
3249,25,orange,lieutenant,,8941,XI-SGTMAJ DAN DALY,132
3250,1,red,captain,,9923,Nitro,133
3251,2,blue,captain,,8928,II-KING ARTHUR,133
3252,3,purple,captain,,9916,Thumper,133
3253,4,blue,captain,,10194,EvoLuTioN,133
3254,5,orange,captain,,10199,- Guerilla Brigade -,133
3255,6,purple,captain,,8174,-LanceheaD-,133
3256,7,purple,captain,,9721,Darth Decimus,133
3257,8,orange,lieutenant,,8785,Hummer,133
3258,9,orange,lieutenant,,10198,Caskey,133
3259,10,orange,lieutenant,,9118,IX-SUN TZU,133
3260,11,purple,lieutenant,,9856,Jezus,133
3261,12,blue,lieutenant,,10195,--Florida-State--,133
3262,13,red,lieutenant,,10191,vol,133
3263,14,red,lieutenant,,10114,Extreme Violence,133
3264,15,red,lieutenant,,7345,ROYALTY,133
3265,16,orange,lieutenant,,4748,Molekula,133
3266,17,blue,lieutenant,,9918,Manslaughter,133
3267,18,blue,lieutenant,,9386,-VanitY ManN-,133
3268,19,blue,lieutenant,,9132,Beard,133
3269,20,red,lieutenant,,7352,-Boa constrictoR-,133
3270,21,orange,lieutenant,,6901,ALLSTAR41,133
3271,22,red,lieutenant,,10197,Shadeslayer,133
3272,23,purple,lieutenant,,8173,-CopperheaD-,133
3273,24,blue,lieutenant,,9030,Ammo Thrower Evan,133
3274,25,purple,lieutenant,,9806,Battlefield-12,133
3275,1,purple,captain,,10191,vol,134
3276,2,blue,captain,,8477,Mitsunari Ishida,134
3277,3,purple,captain,,9386,-VanitY ManN-,134
3278,4,purple,captain,,10126,Gengar,134
3279,5,red,captain,,6901,ALLSTAR41,134
3280,6,orange,lieutenant,,10198,Caskey,134
3281,7,purple,lieutenant,,10212,Kratos,134
3282,8,red,lieutenant,,9118,IX-SUN TZU,134
3283,9,red,lieutenant,,9878,- Earth -,134
3284,10,orange,lieutenant,,10195,--Florida-State--,134
3285,11,blue,lieutenant,,10219,DirtyLaundry,134
3286,12,red,lieutenant,,10208,The Rich Texan,134
3287,13,red,lieutenant,,4548,Incontinent Beaver,134
3288,14,purple,lieutenant,,4748,Molekula,134
3289,15,orange,lieutenant,,10170,A Battlefield Legend,134
3290,16,red,lieutenant,,8785,Hummer,134
3291,17,purple,lieutenant,,10197,Shadeslayer,134
3292,18,blue,lieutenant,,9954,Darkside,134
3293,19,orange,lieutenant,,9765,Cutthroat,134
3294,20,blue,lieutenant,,9376,Jon Snow,134
3295,21,purple,lieutenant,,9806,Battlefield-12,134
3296,22,blue,lieutenant,,10054,Crusher,134
3297,23,orange,corporal,,749,Megatron,134
3298,24,orange,corporal,,10203,taytay,134
3299,25,orange,corporal,,10222,fRuiTy bUmBuMs,134
3300,1,red,captain,,9030,Ammo Thrower Evan,135
3301,2,purple,captain,,2006,ZuB zEr0,135
3302,3,orange,captain,,9118,IX-SUN TZU,135
3303,4,blue,captain,,6901,ALLSTAR41,135
3304,5,blue,captain,,10264,The Last Ones,135
3305,6,blue,captain,,10265,-,135
3306,7,blue,captain,,4748,Molekula,135
3307,8,purple,captain,,10263,Darwins Finch,135
3308,9,purple,lieutenant,,9266,Elektra King,135
3309,10,purple,lieutenant,,9267,Auric Goldfinger,135
3310,11,red,lieutenant,,10163,buddha,135
3311,12,blue,lieutenant,,9285,Itchy,135
3312,13,red,lieutenant,,5137,Selecao Brasileira,135
3313,14,blue,lieutenant,,9773,Worlds and Dreams,135
3314,15,purple,lieutenant,,9316,Alexei Stukov,135
3315,16,purple,lieutenant,,10262,HalloweeN,135
3316,17,purple,lieutenant,,9102,Battlefield-6,135
3317,18,orange,lieutenant,,10195,--Florida-State--,135
3318,19,red,lieutenant,,9958,Maggie Simpson,135
3319,20,orange,lieutenant,,10219,DirtyLaundry,135
3320,21,blue,lieutenant,,10266,MATRIX SYMPHONY,135
3321,22,red,lieutenant,,9946,Fat Tony,135
3322,23,orange,lieutenant,,10212,Kratos,135
3323,24,purple,lieutenant,,9886,Judge Roy Snyder,135
3324,25,orange,lieutenant,,9507,DRAGON,135
3325,1,orange,major,,10372,Battlefield-4,136
3326,2,blue,major,,9303,Tyrael,136
3327,3,red,major,,10312,Bafuye Bahagaze,136
3328,4,orange,captain,,10296,Frost Fire,136
3329,5,red,captain,,5669,Corpus Spongiosum,136
3330,6,red,captain,,9055,Serg ON deck FACT,136
3331,7,blue,captain,,9946,Fat Tony,136
3332,8,purple,captain,,9102,Battlefield-6,136
3333,9,blue,captain,,9319,Sir Hugo Drax,136
3334,10,red,captain,,9082,THE KNIGHT,136
3335,11,purple,captain,,1432,Viper Katzman,136
3336,12,red,lieutenant,,10367,Future Sequence,136
3337,13,orange,lieutenant,,10370,blue-1,136
3338,14,red,lieutenant,,10366,Nairobi,136
3339,15,purple,lieutenant,,5137,Selecao Brasileira,136
3340,16,orange,lieutenant,,10354,Soul,136
3341,17,blue,lieutenant,,10368,- FallenEbonyAngel -,136
3342,18,red,lieutenant,,8174,-LanceheaD-,136
3343,19,red,lieutenant,,10365,Undertaker,136
3344,20,blue,lieutenant,,7522,FREEDOM,136
3345,21,blue,lieutenant,,3063,Roxicodone,136
3346,22,purple,lieutenant,,10315,--XU-HUANG--,136
3347,23,purple,lieutenant,,8173,-CopperheaD-,136
3348,24,purple,lieutenant,,8988,KrazYJames420,136
3349,25,orange,lieutenant,,9721,Darth Decimus,136
3350,1,purple,major,,9886,Judge Roy Snyder,137
3351,2,red,captain,,9882,Lightning Dust,137
3352,3,purple,captain,,9266,Elektra King,137
3353,4,purple,captain,,8499,My Little Pony,137
3354,5,purple,captain,,9831,Sights and Sounds,137
3355,6,red,captain,,8936,BuLLeTProoF,137
3356,7,orange,lieutenant,,10439,Stop,137
3357,8,red,lieutenant,,10437,The Light,137
3358,9,purple,lieutenant,,5641,OOOOOOOOenzoOOOOOOOO,137
3359,10,purple,lieutenant,,10354,Soul,137
3360,11,blue,lieutenant,,7345,ROYALTY,137
3361,12,orange,lieutenant,,7473,Truth or Dare,137
3362,13,blue,lieutenant,,8174,-LanceheaD-,137
3363,14,blue,lieutenant,,10435,vanquish,137
3364,15,blue,lieutenant,,4814,CORRUPTION,137
3365,16,orange,lieutenant,,10436,-o- Mr HydE -o-,137
3366,17,purple,lieutenant,,9721,Darth Decimus,137
3367,18,orange,lieutenant,,744,Kill Shot,137
3368,19,purple,lieutenant,,2674,ErockRETURNS,137
3369,20,red,sergeant,,8988,KrazYJames420,137
3370,21,orange,sergeant,,10440,-o- Dr JekylL -o-,137
3371,22,orange,sergeant,,10441,Long Legs,137
3372,23,orange,sergeant,,3063,Roxicodone,137
3373,24,red,sergeant,,4548,Incontinent Beaver,137
3374,25,blue,sergeant,,2723,Yankeefan,137
3375,1,orange,colonel,,9265,Samir Duran,138
3376,2,red,major,,10467,Fr3nch T045T Crunch,138
3377,3,red,major,,9082,THE KNIGHT,138
3378,4,red,major,,8499,My Little Pony,138
3379,5,purple,captain,,10438,Swift Foot,138
3380,6,red,captain,,10484,WARLOCK,138
3381,7,purple,captain,,10464,Dyn0 biTeS,138
3382,8,blue,captain,,10462,Nu7 n H0n3y,138
3383,9,purple,captain,,535,Darth Vader,138
3384,10,blue,lieutenant,,9102,Battlefield-6,138
3385,11,orange,lieutenant,,10478,Religion Brings War,138
3386,12,blue,lieutenant,,10440,-o- Dr JekylL -o-,138
3387,13,orange,lieutenant,,8785,Hummer,138
3388,14,red,lieutenant,,747,Mr Snicker,138
3389,15,orange,lieutenant,,10485,Arise Selflessly,138
3390,16,orange,lieutenant,,8173,-CopperheaD-,138
3391,17,blue,lieutenant,,9156,Omega Supreme,138
3392,18,purple,lieutenant,,10439,Stop,138
3393,19,blue,lieutenant,,8988,KrazYJames420,138
3394,20,blue,lieutenant,,10291,Carl Carlson,138
3395,21,purple,lieutenant,,4548,Incontinent Beaver,138
3396,22,purple,lieutenant,,9574,General Orlov,138
3397,23,red,lieutenant,,9959,USS FDR,138
3398,24,purple,lieutenant,,10436,-o- Mr HydE -o-,138
3399,25,red,lieutenant,,6286,-Black mambA-,138
3400,1,purple,major,,535,Darth Vader,139
3401,2,purple,captain,,10542,BG,139
3402,3,blue,captain,,8174,-LanceheaD-,139
3403,4,orange,captain,,10541,Midnight Ranger,139
3404,5,red,captain,,9102,Battlefield-6,139
3405,6,orange,captain,,10286,Rodimus Prime,139
3406,7,blue,captain,,10373,King of Blitz,139
3407,8,orange,captain,,7231,-Reticulated pythoN-,139
3408,9,red,captain,,10438,Swift Foot,139
3409,10,purple,lieutenant,,10540,Sugar Will,139
3410,11,orange,lieutenant,,10534,Allay the Wild,139
3411,12,blue,lieutenant,,10538,Philosophy,139
3412,13,blue,lieutenant,,9856,Jezus,139
3413,14,red,lieutenant,,9765,Cutthroat,139
3414,15,purple,lieutenant,,10460,Nu7 n H0n3y,139
3415,16,purple,lieutenant,,10537,Truth,139
3416,17,orange,lieutenant,,10543,Science,139
3417,18,purple,lieutenant,,10536,-I- toothGRINDER -I-,139
3418,19,blue,lieutenant,,10478,Religion Brings War,139
3419,20,red,lieutenant,,5137,Selecao Brasileira,139
3420,21,orange,lieutenant,,10458,Sm0rz,139
3421,22,red,lieutenant,,6901,ALLSTAR41,139
3422,23,blue,lieutenant,,10464,Dyn0 biTeS,139
3423,24,red,lieutenant,,10352,YouLevelUp,139
3424,25,red,lieutenant,,10293,Rats Nest,139
3425,1,blue,major,,7345,ROYALTY,140
3426,2,purple,major,,10635,Fauxlivia,140
3427,3,purple,major,,8174,-LanceheaD-,140
3428,4,purple,major,,9376,Jon Snow,140
3429,5,red,major,,8785,Hummer,140
3430,6,orange,captain,,10462,Nu7 n H0n3y,140
3431,7,blue,captain,,10621,butter bread better,140
3432,8,orange,captain,,7094,Collins,140
3433,9,blue,lieutenant,,9156,Omega Supreme,140
3434,10,red,lieutenant,,10634,G0Ld3N GrAhaM5,140
3435,11,red,lieutenant,,10435,vanquish,140
3436,12,orange,lieutenant,,10496,Fru17y P3bbL3s,140
3437,13,orange,lieutenant,,10560,STONE COLD KILLER,140
3438,14,purple,lieutenant,,10457,Cr4zy C0w,140
3439,15,blue,lieutenant,,747,Mr Snicker,140
3440,16,blue,lieutenant,,10495,tankpit god,140
3441,17,red,lieutenant,,10464,Dyn0 biTeS,140
3442,18,orange,lieutenant,,8936,BuLLeTProoF,140
3443,19,blue,lieutenant,,5137,Selecao Brasileira,140
3444,20,purple,lieutenant,,10636,S H I E L D,140
